id,headline,make_model,year,type,price_nightly,sleeps,length,fresh_water_tank,electric_service,generator_included,lat,lng,state,city,review_score,review_count,is_instant_book,search_county,has_bathroom,has_generator
1743322,2023 Thor Motor Coach Tellaro 20K,Thor Motor Coach Tellaro 20K,2023,Class B Camping Van,175.0,2,21.0,27.0,30.0,4,27.26,-82.51,FL,Sarasota,0.0,0,False,Charlotte County,1,1
1704091,New 2023 Thor Sanctuary Model 19P Luxury RV Rental,Thor Motor Coach Sanctuary 19P,2023,Class B Camping Van,188.0,4,20.0,19.0,30.0,4,27.47,-82.31,FL,Bradenton,100.0,1,False,Charlotte County,1,1
1255295,2015 Airstream Interstate,airstream mercedes interstate,2015,Class B Camping Van,224.0,6,10.0,20.0,,4,27.34,-82.53,FL,Sarasota,0.0,0,True,Charlotte County,1,1
1686709,2023 Airstream RV Interstate 24GL Std. Model,Airstream RV Interstate 24GL Std. Model,2023,Class B Camping Van,185.0,2,24.0,,30.0,4,26.26,-81.82,FL,Naples,0.0,0,False,Charlotte County,0,1
1709168,2023 Winnebago Solis 59PX,Winnebago Solis 59PX,2023,Class B Camping Van,185.0,4,21.0,20.0,30.0,3,28.88,-82.04,FL,Wildwood,96.667,6,False,Citrus County,1,1
1508154,2019 Winnebago Travato 59K,Winnebago Travato 59K,2019,Class B Camping Van,210.0,2,21.0,,30.0,4,28.83,-81.99,FL,The Villages,0.0,0,False,Citrus County,0,1
1579380,VanDelta: Luxury Travel Vanlife,Vandelta Ford Transit,2020,Class B Camping Van,215.0,2,22.0,,30.0,0,28.19,-82.55,FL,Odessa,0.0,0,False,Citrus County,0,0
1755009,Ranger,GeoTrek GeoTrek Sprinter Van,2023,Class B Camping Van,186.0,2,19.0,22.0,,24,30.27,-81.39,FL,Jacksonville Beach,100.0,1,True,Clay County,1,1
1733216,Thor Sequence pet friendly RV!,Thor Motor Coach Sequence 20A,2021,Class B Camping Van,169.0,4,20.0,,30.0,4,26.02,-81.66,FL,Naples,100.0,8,False,Collier County,0,1
1702241,Get magnetize with MAGNET,Entegra Coach Ethos 20D,2023,Class B Camping Van,165.0,4,21.0,21.0,30.0,4,26.0,-81.69,FL,Naples,100.0,3,False,Collier County,1,1
1730665,180 WEEKEDAYS ! Sleeps 4/SEATS 4 pop up tent,Jayco Swift 20D,2024,Class B Camping Van,199.0,4,21.0,21.0,30.0,3,27.86,-82.07,FL,Lithia,95.0,4,False,DeSoto County,1,1
1736991,175 weekday 4X4 Solar Mercedes Van 2023Revel 44E,Winnebago Revel 44E,2023,Class B Camping Van,199.0,3,19.0,,30.0,0,27.86,-82.07,FL,Lithia,100.0,2,False,DeSoto County,0,0
1735110,Only 185 weekday Mercedes Seats 5 Sleeps 2-3,American Coach American Patriot 170 EXT MD2,2023,Class B Camping Van,199.0,2,24.0,32.0,30.0,3,27.86,-82.07,FL,Lithia,100.0,1,False,DeSoto County,1,1
1731116,2024!! Airstream Atlas Luxury Dream Machine!,Airstream RV Atlas Murphy Suite,2024,Class B Camping Van,245.0,3,24.9,30.0,30.0,0,27.57,-82.43,FL,Parrish,100.0,2,True,DeSoto County,1,0
1757698,New 2026 Camper Van King Bed Thor Sequence 20LS,Thor Motor Coach Sequence 20LS,2026,Class B Camping Van,185.0,3,21.0,27.0,30.0,4,27.86,-82.07,FL,Hillsborough County,0.0,0,False,DeSoto County,1,1
1571169,2022 Thor Motor Coach Rize18t Named Phil,Thor THOR MOTOR COACH RIZE 18t,2022,Class B Camping Van,210.0,4,18.0,16.0,30.0,4,28.9,-81.22,FL,Deltona,100.0,3,False,Flagler County,1,1
1617486,PetFriendly 2022 Fully Contained OFF Grid Capable!,Winnebago Travato 59G,2022,Class B Camping Van,167.0,2,20.0,18.0,30.0,24,27.9,-82.35,FL,Riverview,93.333,9,True,Hardee County,1,1
1744008,2025 Brand new Entegra Ethos (sleeps 4 adults),Entegra Coach Ethos 20A,2025,Class B Camping Van,290.0,4,21.0,,,4,27.96,-82.43,FL,Tampa,100.0,2,True,Hardee County,0,1
1684872,"Road Ready The 23 Winnebago Travato, Off Grid A/C!",Winnebago Travato 59G,2023,Class B Camping Van,190.0,2,21.0,27.0,30.0,24,27.9,-82.35,FL,Riverview,96.364,11,True,Hardee County,1,1
1673928,"Spacious 2024 Thor Sequence! Off-Grid Ready, A/C!",Thor Sequence 20K,2023,Class B Camping Van,175.0,2,21.0,25.0,30.0,24,27.9,-82.35,FL,Riverview,90.0,2,True,Hardee County,1,1
1758461,2023 Thor Sequence: The City-Slicker Camper,Thor Motor Coach Sequence 20L,2023,Class B Camping Van,175.0,2,21.0,,30.0,10,27.83,-82.36,FL,Gibsonton,0.0,0,False,Hardee County,0,1
1659865,T2023 CONVENIENT & EASY TO DRIVE RV!!  SCOPE 18A,Thor Motor Coach Scope 18A,2023,Class B Camping Van,199.0,4,18.0,18.0,30.0,3,28.02,-82.35,FL,Tampa,100.0,1,False,Hardee County,1,1
1593937,T2022 CONVENIENT & EASY TO DRIVE RV!!  SCOPE 18M,Thor Motor Coach Scope 18M,2022,Class B Camping Van,189.0,2,18.0,18.0,30.0,3,28.02,-82.35,FL,Tampa,92.0,10,False,Hardee County,1,1
1468120,CONVERTED in T2012 MERCEDES BENZ SPRINTER VAN,Conversion Van Mercedes Benz Sprinter,2012,Class B Camping Van,129.0,2,24.0,53.0,30.0,3,28.02,-82.35,FL,Tampa,86.667,3,False,Hardee County,1,1
1725721,Convenient & Easy to Drive-Park Anywhere,Thor Motor Coach Scope 18M,2022,Class B Camping Van,190.0,2,18.0,18.0,30.0,3,28.0,-82.79,FL,Clearwater,90.0,8,False,Hernando County,1,1
1549368,Florida Vacay Campervan (Solis 59PX),Winnebago Solis 59PX,2022,Class B Camping Van,199.0,4,21.0,21.0,30.0,24,27.99,-82.45,FL,Tampa,99.0,20,False,Hernando County,1,1
1657109,2023 | Class B Winnebago Van | Sleeps 4,Winnebago Solis 59PX,2023,Class B Camping Van,295.0,4,21.0,25.0,30.0,0,28.0,-82.77,FL,Dunedin,100.0,3,False,Hernando County,1,0
1194870,Vanlife Vibes – Cruise in Comfort! Hymer Aktiv,Hymer Aktiv Std. Model,2018,Class B Camping Van,137.0,2,19.0,30.0,30.0,24,27.82,-82.66,FL,St. Petersburg,0.0,0,False,Hillsborough County,1,1
1578753,2020 Winnebago Boldt 70 KL,Winnebago Boldt 70 KL,2020,Class B Camping Van,350.0,2,22.0,21.0,30.0,0,27.71,-82.73,FL,St. Pete Beach,0.0,0,False,Hillsborough County,1,0
1739011,,Northern Lite Northern Lite 9-6 SE,2022,Class B Camping Van,171.0,3,24.0,33.0,30.0,-1,27.23,-80.37,FL,Port St. Lucie,0.0,0,False,Indian River County,1,0
1739751,Luxury Adventure – Meet Barbra Vanda!,Airstream RV Interstate 24GL Std. Model,2022,Class B Camping Van,500.0,2,24.0,27.0,30.0,-1,28.59,-81.7,FL,Montverde,0.0,0,False,Lake County,1,0
1672083,Antonio Van Deras,Winnebago Boldt 70BL,2022,Class B Camping Van,198.0,2,22.0,21.0,30.0,24,28.25,-81.59,FL,Davenport,100.0,7,False,Lake County,1,1
1736894,Thor Motor Coach Scope 18M,Thor Motor Coach Scope 18M,2021,Class B Camping Van,200.0,2,17.0,,30.0,0,28.64,-81.44,FL,Altamonte Springs,0.0,0,True,Lake County,0,0
1656139,2007 Jayco Jay Feather 29N,Jayco Jayfeather Jayfeather,2007,Class B Camping Van,60.0,3,29.0,,,4,28.26,-81.57,FL,Davenport,0.0,0,False,Lake County,0,1
1689348,2021 Midwest Automotive Passage MD2 Lounge 170 STD,Midwest Automotive Designs Passage MD2 Lounge 170 STD,2021,Class B Camping Van,247.0,2,22.0,,30.0,4,34.2,-83.94,GA,Flowery Branch,0.0,0,False,Banks County,0,1
1741200,2024 Thor Motor Coach Twist Campervan Model 2JB,Thor Motor Coach Twist 2JB,2024,Class B Camping Van,275.0,2,21.1,25.0,30.0,4,33.98,-83.99,GA,Lawrenceville,0.0,0,False,Banks County,1,1
1741197,2024 Winnebago Travato Model 59K Campervan,Winnebago Travato 59K,2024,Class B Camping Van,299.0,2,21.0,18.0,30.0,4,33.98,-83.99,GA,Lawrenceville,0.0,0,False,Banks County,1,1
1522078,NEW Winnebago Solis 59P w/ PopTop & 2 Beds,Winnebago Solis 59P,2021,Class B Camping Van,325.0,4,19.0,21.0,30.0,0,33.94,-84.05,GA,Lawrenceville,100.0,13,False,Banks County,1,0
1557999,Family Adventure Van.,Custom Ford Transit,2017,Class B Camping Van,199.0,6,22.0,,,0,33.98,-84.24,GA,Norcross,96.667,6,False,Banks County,0,0
1663487,2022 Winnebago Solis Pocket 36A #2,Winnebago Solis Pocket 36A,2022,Class B Camping Van,189.0,3,17.0,20.0,30.0,4,33.92,-84.47,GA,Marietta,100.0,16,True,Barrow County,1,1
1692901,2020 Winnebago Travato,Winnebago Travato 59G,2020,Class B Camping Van,176.0,2,21.0,21.0,30.0,4,33.94,-84.52,GA,Marietta,100.0,5,False,Barrow County,1,1
1143191,Drive and Arrive in STYLE in this Mercedes Sprinter - Sleeps 2,Airstream RV Interstate Interstate Ext Lounge,2014,Class B Camping Van,279.0,3,24.0,,,3,33.88,-84.3,GA,Atlanta,93.0,20,False,Barrow County,0,1
1723456,SLUGGER can take you on your next adventure,Roadtrek Zion SRT,2019,Class B Camping Van,195.0,2,19.7,37.0,30.0,24,33.51,-84.12,GA,McDonough,100.0,2,False,Barrow County,1,1
1712144,Luxury Class B for 4 in our 2022 Jayco Swift 20A,Jayco Swift 20A,2022,Class B Camping Van,229.0,4,20.0,25.0,30.0,0,33.92,-84.47,GA,Marietta,90.0,2,False,Barrow County,1,0
1658147,2022 Winnebago Solis Pocket 36A Class B  Van #1,Winnebago Solis Pocket 36A,2022,Class B Camping Van,189.0,3,17.0,21.0,30.0,0,33.92,-84.47,GA,Marietta,100.0,8,True,Barrow County,1,0
1612445,""" The Butler"" 2019 Coachmen RV Galleria 24T",Coachmen RV Galleria 24T,2019,Class B Camping Van,300.0,2,24.0,,,24,34.17,-84.45,GA,Holly Springs,100.0,3,False,Barrow County,0,1
1637417,"Luxury Mercedes-Benz Sprinter Party Bus/Limo with WiFi, TVs, and Big Sound",Mercedes-Benz Sprinter 2500,2019,Class B Camping Van,450.0,2,22.0,,,4,33.51,-84.22,GA,Stockbridge,0.0,0,False,Barrow County,0,1
1757993,Executive Atlanta - 3500 Sprinter 170,Midwest Automotive Designs Daycruiser D6,2017,Class B Camping Van,450.0,2,24.0,,,0,33.8,-84.43,GA,Atlanta,0.0,0,False,Barrow County,0,0
1514202,Ruby- 2014 Ford E-250 Campervan,Ford E-250 Campervan,2014,Class B Camping Van,125.0,2,19.0,,,0,34.31,-84.42,GA,Ball Ground,0.0,0,False,Barrow County,0,0
1434235,Echo- 2008 Ford E-250 Campervan,Ford Ford E-250,2008,Class B Camping Van,145.0,2,18.0,,,0,34.31,-84.42,GA,Ball Ground,0.0,0,False,Barrow County,0,0
1597838,Artemis- 2020 Mercedes Sprinter Diesel Campervan,Mercedes Benz Sprinter Campervan Nomad,2020,Class B Camping Van,186.0,2,20.0,,30.0,0,34.05,-84.61,GA,Kennesaw,80.0,1,False,Bartow County,0,0
1597844,Wanda- 2020 Winnebago Revel,Winnebago Revel 44E,2020,Class B Camping Van,240.0,3,19.0,21.0,30.0,0,34.05,-84.61,GA,Kennesaw,0.0,0,False,Bartow County,1,0
1657824,"Dexter - 2021 Mercedes Sprinter 170""",Live More Campervans Mercedes Sprinter,2021,Class B Camping Van,211.0,4,22.0,,,0,34.05,-84.61,GA,Kennesaw,0.0,0,False,Bartow County,0,0
1537591,Forest- 2019 Ford Transit Campervan,Ford Transit Campervan 250 High Roof,2019,Class B Camping Van,185.0,4,21.0,22.0,30.0,0,34.05,-84.61,GA,Kennesaw,100.0,1,False,Bartow County,1,0
1697571,2019 Ford Transit - Serephina,Live More Campervans Ford Transit,2019,Class B Camping Van,210.0,2,22.0,20.0,30.0,4,34.05,-84.61,GA,Kennesaw,0.0,0,False,Bartow County,1,1
1663361,Van O White is ready for any road trip!,ford ESV E250-XLT,2007,Class B Camping Van,147.0,4,18.0,0.0,,0,33.78,-84.64,GA,Lithia Springs,0.0,0,False,Bartow County,0,0
1159034,Couples Getaway w/ Lithium & Solar Charging,Winnebago Travato 59GL,2019,Class B Camping Van,240.0,4,21.0,18.0,30.0,24,32.33,-80.94,SC,Ridgeland,95.789,19,False,Bryan County,1,1
1686863,2023 Dodge Ram ProMaster Sprinter Van Luxury Van,"Dodge Ram ProMaster Ram ProMaster Sprinter Van, Luxury Van",2023,Class B Camping Van,325.0,9,20.0,,,4,34.77,-82.49,SC,Easley,100.0,1,False,Elbert County,0,1
1629425,Off the Clock RV | 250 miles/day Included!,Winnebago Solis 59PX,2023,Class B Camping Van,223.0,4,21.0,20.0,30,4,34.83,-82.35,SC,Greenville,100.0,5,False,Hart County,1,1
1659357,2019 TOYOTA MPVH/ ROOFNEST,Unknown TOYOTA MPVH,2019,Class B Camping Van,130.0,3,10.0,,,24,19.64,-155.98,HI,Kailua-Kona,100.0,3,False,Hawaii County,0,1
1660302,Lil Honu,Ford E350 XLT,2008,Class B Camping Van,220.0,2,18.0,30.0,,4,19.69,-156.01,HI,Kailua-Kona,0.0,0,False,Hawaii County,1,1
1576064,Big Island Bertha - New Conversion!,Fiat Ducato Ram Promaster,2017,Class B Camping Van,225.0,2,17.75,6.0,,0,19.72,-155.98,HI,Kailua-Kona,95.0,4,False,Hawaii County,0,0
1645189,2019 Ram Promaster Promaster,Ram Promaster Promaster,2019,Class B Camping Van,225.0,2,18.0,,200.0,0,19.72,-155.98,HI,Kailua-Kona,100.0,3,True,Hawaii County,0,0
1636967,Big Island Betty the Cozy New Campervan,Ram Promaster Promaster,2018,Class B Camping Van,225.0,2,18.0,,,0,19.72,-155.98,HI,Kailua-Kona,70.0,2,True,Hawaii County,0,0
1660250,Laverne: The Pink Campervan,Chrysler Ram Promaster,2019,Class B Camping Van,225.0,2,17.75,6.0,200.0,24,19.72,-155.98,HI,Kailua-Kona,100.0,1,False,Hawaii County,0,1
1712010,Pololu - (Kona -Big Island),Winnebago Solis 59P,2023,Class B Camping Van,249.0,4,19.0,25.0,30.0,24,19.7,-156.02,HI,Kailua-Kona,100.0,1,False,Hawaii County,1,1
1586111,Aloha Shaka RV rental-2021 RAM Promaster 2500 Hight top Luxury Camper,Dave & Matt Vans 2021 RAM PROMASTER 2500,2021,Class B Camping Van,279.0,4,19.8,7.0,200.0,0,19.64,-155.98,HI,Kailua-Kona,100.0,6,False,Hawaii County,0,0
1492773,Honoli'i - (Kona - The Big Island),"Mercedes Metris Pop-top - ""Honoli'i""",2019,Class B Camping Van,169.0,4,17.0,7.0,,24,19.7,-156.02,HI,Kailua-Kona,100.0,1,False,Hawaii County,0,1
1078917,Banyans - (Kona - The Big Island),Hymer Aktiv Std. Model,2018,Class B Camping Van,219.0,4,19.0,30.0,30.0,24,19.7,-156.02,HI,Kailua-Kona,100.0,2,False,Hawaii County,1,1
1712032,Coconuts - (Kona - Big Island),Ram Promaster Campervan Hawaii Custom,2017,Class B Camping Van,219.0,2,20.0,30.0,,24,19.7,-156.02,HI,Kailua-Kona,0.0,0,False,Hawaii County,1,1
1640270,2018 Ford Transit Camper Van,westfalia Ford 2018,2020,Class B Camping Van,179.95,2,17.5,20.0,,0,21.45,-158.19,HI,Waianae,0.0,0,False,Honolulu County,1,0
1665242,2019 Ford Motor Company Ford Transit,Ford Motor Company Ford Transit,2019,Class B Camping Van,229.0,2,20.0,,,4,21.57,-158.12,HI,Waialua,0.0,0,False,Honolulu County,0,1
1689615,R Vision,Ford Econoline R Vision,2004,Class B Camping Van,140.0,2,17.0,25.0,,24,21.4,-157.74,HI,Kailua,100.0,2,False,Honolulu County,1,1
1754821,Da Big Kahuna | Go Anywhere Oahu Camper Van,Dodge Ram B350,1994,Class B Camping Van,99.0,2,21.0,30.0,0.0,0,21.33,-157.92,HI,Honolulu,0.0,0,True,Honolulu County,1,0
1625202,Silver,Ford Ford Econoline,2002,Class B Camping Van,140.0,4,15.0,15.0,,24,21.4,-157.74,HI,Kailua,100.0,9,False,Honolulu County,1,1
1654748,Minibus,Ford Econoline Econoline,2015,Class B Camping Van,140.0,2,20.0,26.0,,24,21.4,-157.74,HI,Kailua,92.857,14,False,Honolulu County,1,1
1746404,"Chevy Top ""G""",Chevy Chevy Express G1500,1998,Class B Camping Van,99.0,2,18.0,8.0,,0,21.33,-157.85,HI,Honolulu,0.0,0,False,Honolulu County,0,0
1598086,Vehicle and Home in 1 - Chevy Express Campervan,Chevrolet chevrolet express,2014,Class B Camping Van,155.0,2,20.0,5.0,,0,21.32,-157.84,HI,Honolulu,100.0,1,True,Honolulu County,0,0
1143396,Oahu -- Camper Van Rental Hawaii,Roadtrek Agile SS,2015,Class B Camping Van,289.0,2,20.0,35.0,30.0,24,21.28,-157.83,HI,Honolulu,60.0,2,False,Honolulu County,1,1
1681832,"The Lebowski ""Home is where you Park it""",Ford Transit 2500,2016,Class B Camping Van,201.0,2,19.0,15.0,20.0,0,21.39,-157.73,HI,Kailua,0.0,0,True,Honolulu County,1,0
1630970,Oahu Overlander,Toyota Tacoma Prerunner,2015,Class B Camping Van,125.0,2,18.0,7.0,,4,21.27,-157.82,HI,Honolulu,100.0,8,False,Honolulu County,0,1
1492704,Pipeline - (Oahu),"Mercedes Metris Pop-top ""Pipeline""",2019,Class B Camping Van,169.0,4,17.0,7.0,,24,21.41,-157.82,HI,Kaneohe,100.0,1,False,Honolulu County,0,1
1612340,2016 Upgraded Conv Camper Van Ford +NEWCamper Top,Custom Ford Transit 250,2016,Class B Camping Van,149.0,4,16.0,1.0,,24,20.88,-156.48,HI,Kahului,100.0,9,False,Kalawao County,0,1
1149104,2018 Ford Transit,Ford Transit Hd,2018,Class B Camping Van,177.0,3,21.0,14.0,,24,20.78,-156.46,HI,Kihei,100.0,21,False,Kalawao County,1,1
1000380,"""Prudence"" - Maui Westy Campers",VW VW Westfalia,1990,Class B Camping Van,169.0,4,15.0,13.0,,0,20.89,-156.47,HI,Kahului,0.0,0,False,Kalawao County,1,0
1691442,paradise rv,Winnebago Solis Pocket,2022,Class B Camping Van,177.0,2,17.0,20.0,120.0,-1,20.73,-156.45,HI,Kihei,0.0,0,False,Kalawao County,1,0
1694736,2021 Dodge Promaster,ProMaster Dodge 2500,2021,Class B Camping Van,214.0,2,17.0,,,0,20.73,-156.45,HI,Kihei,0.0,0,False,Kalawao County,0,0
1618614,Cherry - 2011 Ford E-150 Camper Van,Ford Ford E-150,2011,Class B Camping Van,149.0,2,17.0,,,0,20.87,-156.34,HI,Makawao,0.0,0,True,Kalawao County,0,0
1667164,Ultimate Island Camper van -  with Darryl,nuCamp RV AVIA Std. Model,2006,Class B Camping Van,120.0,2,14.0,,,0,20.84,-156.46,HI,Maui County,0.0,0,True,Kalawao County,0,0
1668598,Ultimate Island Camper van -  with Maggie,Allen Camper Manufacturing Outpost Lite 180 FB,2006,Class B Camping Van,120.0,2,14.0,0.0,,0,20.84,-156.46,HI,Maui County,0.0,0,True,Kalawao County,0,0
1712045,Makena - (Maui),Ram Promaster Campervan Hawaii Custom,2017,Class B Camping Van,219.0,2,18.0,25.0,,24,20.89,-156.46,HI,Kahului,0.0,0,False,Kalawao County,1,1
1091190,Maui Wowie - (Maui),Hymer Aktiv Std. Model,2018,Class B Camping Van,219.0,4,19.0,30.0,30.0,24,20.89,-156.46,HI,Kahului,100.0,4,False,Kalawao County,1,1
1260858,Taimane - (Maui),"Mercedes Metris Pop-top ""Taimane""",2019,Class B Camping Van,169.0,4,17.0,7.0,,24,20.89,-156.46,HI,Kahului,100.0,1,False,Kalawao County,0,1
1661262,"""Prudence""- Maui Westy Camper",VW VW Westfalia,1990,Class B Camping Van,169.0,4,15.0,,,4,20.87,-156.32,HI,Haiku-Pauwela,0.0,0,False,Kalawao County,0,1
1175099,“Sgt. Pepper”- Maui Westy Camper,VW VW Vanagon,1990,Class B Camping Van,159.0,2,15.0,,,4,20.87,-156.32,HI,Haiku-Pauwela,0.0,0,False,Kalawao County,0,1
1712194,Mercedes Adventure Van For Two!,Pleasure-Way REKON Std. Model,2022,Class B Camping Van,218.0,2,19.0,40.0,30.0,24,43.65,-116.25,ID,Boise,100.0,5,False,Ada County,1,1
1703603,2021 Roadtrek Play ( dog friendly),Roadtrek Roadtrek Play,2021,Class B Camping Van,231.0,2,20.0,,30.0,4,43.61,-116.43,ID,Meridian,97.5,8,True,Ada County,0,1
1629361,2023 Thor Other Sanctuary,Thor Thor Sanctuary,2023,Class B Camping Van,273.0,2,19.0,20.0,30.0,0,43.56,-116.28,ID,Boise,93.333,3,False,Ada County,1,0
1622615,Maggie the Mercedes Heated High Roof LWB Sprinter,"Mercedes Benz Sprinter 170"" WB High Roof",2012,Class B Camping Van,190.0,2,23.0,35.0,,0,43.62,-116.45,ID,Meridian,0.0,0,False,Ada County,1,0
1661271,2014 Mercedes-Benz Sprinter- Brand New Engine,Mercedes Mercedes-Benz Sprinter 3500,2014,Class B Camping Van,255.0,7,25.0,,,24,43.63,-116.33,ID,Boise,0.0,0,False,Ada County,0,1
1756320,,SYNC Van MB Sprinter Atlas,2019,Class B Camping Van,193.0,4,22.0,,15.0,4,43.59,-116.35,ID,Meridian,0.0,0,True,Ada County,0,1
1171059,2017 Winnebago Era 170x Mercedes,Winnebago Era 70X,2017,Class B Camping Van,161.0,2,24.0,25.0,20.0,2,43.6,-116.33,ID,Boise,84.0,10,False,Ada County,1,1
1709123,Spud the Sprinter,Other Mercedes Sprinter,2016,Class B Camping Van,220.0,2,23.0,40.0,,0,43.66,-116.63,ID,Caldwell,100.0,1,False,Ada County,1,0
1545316,2022 Winnebago Solis 59PX,Winnebago Solis 59PX,2022,Class B Camping Van,215.0,4,21.0,21.0,30.0,4,41.69,-111.81,UT,Millville,100.0,9,False,Bear Lake County,1,1
1734847,RAMBO Camper Van: Sleeps 5 (Seatbelts for 4),Winnebago Solis Pocket 36B,2025,Class B Camping Van,255.0,5,20.5,20.0,30.0,0,47.68,-116.77,ID,Coeur d'Alene,88.571,7,True,Benewah County,1,0
1664904,LUXURY APT On Wheels | Easy Drive! Insta Worthy,Nothing Ventured Van Pro Master 2500,2022,Class B Camping Van,180.0,2,17.0,30.0,,0,47.67,-116.78,ID,Coeur d'Alene,100.0,8,True,Benewah County,1,0
1748228,Find Your Happy Place,Thor Motor Coach Gemini 23TW,2021,Class B Camping Van,245.0,4,23.5,31.0,30.0,4,47.62,-117.23,WA,Spokane Valley,100.0,2,False,Benewah County,1,1
1750995,2022 Thor Tranquility 4x4,Thor Motor Coach Tranquility 19P,2022,Class B Camping Van,250.0,3,19.0,,30.0,0,47.76,-116.73,ID,Hayden,0.0,0,True,Benewah County,0,0
1549309,The Sunset High Roof 3500,RAM High Roof 3500,2021,Class B Camping Van,235.0,2,21.0,10.0,,24,47.68,-117.28,WA,Spokane Valley,100.0,4,True,Benewah County,0,1
1450591,HERMES - 2018 Ford Ford Transit 250 Camper Van,Ford Ford Transit 250 Conversion Camper Van,2018,Class B Camping Van,250.0,2,13.5,,,4,47.7,-116.91,ID,Post Falls,0.0,0,False,Benewah County,0,1
1601398,The River Run High Roof 3500,RAM High Roof 3500,2021,Class B Camping Van,235.0,2,21.0,10.0,,24,47.68,-117.28,WA,Spokane Valley,100.0,6,False,Benewah County,0,1
1658066,2017 Winnebago Paseo 48P,Winnebago Paseo 48P,2017,Class B Camping Van,180.0,2,22.0,,,4,43.54,-111.94,ID,Iona,84.0,5,False,Bingham County,0,1
1742977,"2024 Mercedes Benz, Sprinter 2500 class B",Mercedes-Benz sprinter 2500,2024,Class B Camping Van,280.0,4,24.0,30.0,560.0,0,48.0,-116.71,ID,Athol,0.0,0,False,Bonner County,1,0
1513460,2021 Yellowstone and Glacier Tellaro Camper Van,Thor Motor Coach Tellaro 20LT,2021,Class B Camping Van,350.0,2,20.0,24.0,30.0,4,44.79,-111.11,MT,West Yellowstone,100.0,7,False,Fremont County,1,1
1680686,,Entegra Coach Ethos Li 20TL,2023,Class B Camping Van,286.0,2,20.0,,30.0,4,47.64,-117.55,WA,Spokane,0.0,0,False,Kootenai County,0,1
1742871,,Thor Motor Coach Scope 18A,2023,Class B Camping Van,225.0,4,17.0,19.0,30.0,4,42.78,-88.22,WI,Waterford,100.0,3,False,Boone County,1,1
1520767,2021 Winnebago Solis 59PX w/pop-up tent & murphy bed,Winnebago Solis 59PX,2021,Class B Camping Van,270.0,4,21.0,30.0,30.0,3,42.17,-88.16,IL,Barrington,100.0,5,False,Boone County,1,1
1710849,John Family 2021 Thor Motorhome (Only 6k miles),Thor Motor Coach Compass 23TE,2021,Class B Camping Van,219.0,6,25.0,40.0,30.0,2,41.92,-88.34,IL,St. Charles,0.0,0,False,Boone County,1,1
1742053,Winnebago with 2 queen beds!,Winnebago Solis 59PX,2022,Class B Camping Van,295.0,4,21.0,21.0,30.0,4,42.37,-88.06,IL,Grayslake,0.0,0,False,Boone County,1,1
1168959,2017 airstream interstate lounge,Airstream RV Interstate Lounge EXT Lounge EXT,2017,Class B Camping Van,350.0,2,24.0,,,4,42.35,-88.05,IL,Grayslake,100.0,11,True,Boone County,0,1
1638426,2023 Thor Motor Coach Twist 21JB,Thor Motor Coach Twist 21JB,2023,Class B Camping Van,299.0,4,21.0,,,0,42.23,-87.99,IL,Mundelein,0.0,0,False,Boone County,0,0
1697490,Mercedes Luxury = Ultimate Glamping! All Inclusive,Regency RV Xalta Ranger 144 RL,2022,Class B Camping Van,299.0,3,19.0,32.0,30.0,0,42.39,-87.96,IL,Gurnee,100.0,6,False,Boone County,1,0
1591521,"Summer Rate!!!  $125/Day, UNLIMITED Miles!!!",Chevrolet Van Express,2012,Class B Camping Van,125.0,2,20.0,,,0,42.91,-88.4,WI,Mukwonago,0.0,0,False,Boone County,0,0
1612047,2022 Mercedes Luxury Sprinter Van,Midwest Automotive Designs Signature Custom Conversion Sprinter 11 Passenger 170 EXT,2022,Class B Camping Van,600.0,4,24.0,,,4,42.25,-87.98,IL,Mundelein,0.0,0,False,Boone County,0,1
1673103,Weekend Getaway in TavaRV,Thor Motor Coach Rize 18M,2022,Class B Camping Van,285.0,3,18.0,20.0,30.0,2,42.11,-88.05,IL,Palatine,0.0,0,False,Boone County,1,1
1646564,2022 Thor Luxury Family Adventure Van -  Sleeps 4!,Thor Motor Coach Sequence 20J,2022,Class B Camping Van,299.0,4,21.0,27.0,30.0,24,42.39,-87.96,IL,Gurnee,100.0,6,False,Boone County,1,1
1527149,CHUMP CHANGE Ultra Luxury MERCEDES BENZ GRECH Van,Grech Motors Strada Lounge,2021,Class B Camping Van,295.0,2,24.0,26.0,30.0,24,41.48,-90.47,IL,Moline,100.0,2,False,Bureau County,1,1
1584513,2022 Winnebago Solis 59P,Winnebago Solis 59P,2022,Class B Camping Van,220.0,4,19.0,20.0,,0,38.84,-90.49,MO,Saint Charles,95.385,13,False,Calhoun County,1,0
1705264,Silver Stream Cruiser,Winnebago Solis 59P,2021,Class B Camping Van,250.0,4,19.0,24.0,30.0,0,38.84,-90.49,MO,Saint Charles,100.0,1,False,Calhoun County,1,0
1463065,Betty the Adventure Van,Dodge Dodge Grand Caravan,2019,Class B Camping Van,135.0,4,16.0,3.0,,24,38.67,-90.36,MO,Olivette,100.0,3,False,Calhoun County,0,1
1685863,"Falkor -Transit 6'5"" Custom Ford Campervan +Shower",ford ford transit,2016,Class B Camping Van,189.0,2,22.0,,15.0,0,38.62,-90.35,MO,Brentwood,100.0,1,False,Calhoun County,0,0
